,filename,survey,order_in_survey,base_name,text,Flesch_reading,trustworthy,lively,natural,boring,empathetic,respectful,cold,attractive,polite,engaging
0,5_M_intensity_x-soft_pitch_medium_rate_medium.wav,1,1,5_M_intensity_x-soft_pitch_medium_rate_medium,5,95.17,0.8094188018211037,-0.18184305602073056,0.005551366469000414,-1.3361607480152105,0.09889884436872326,0.29046906721065757,-0.7827653593000113,0.2737855174194475,0.22561342185086622,0.6075250814277212
1,6_M_intensity_medium_pitch_medium_rate_slow.wav,1,2,6_M_intensity_medium_pitch_medium_rate_slow,6,97.7,0.7257450537747934,0.4293981581164625,0.5426694360679299,-0.8193455663000733,-0.04113594390230739,0.4760854684877703,-0.2971058824368427,0.2093361027345966,0.38341031443544,0.4760854684877703
2,4_M_intensity_medium_pitch_low_rate_slow.wav,1,3,4_M_intensity_medium_pitch_low_rate_slow,4,87.72,0.33338680790470243,0.005957597143940878,0.3392909304772742,-1.1794424099529697,-0.291201759864271,0.12930883562376141,-0.8461090766196363,0.350476588370853,0.33338680790470243,0.3337930385796429
3,6_F_intensity_x-soft_pitch_high_rate_fast.wav,1,4,6_F_intensity_x-soft_pitch_high_rate_fast,6,97.7,0.7794150412410059,-0.24886039711872351,0.03670707132096903,-0.9160563832021186,-0.1200112667412717,0.0478927292145479,-0.7060742883486056,-0.21295251396605405,-0.025558091476323045,-0.025151860801382583
4,2_M_intensity_x-soft_pitch_low_rate_medium.wav,1,5,2_M_intensity_x-soft_pitch_low_rate_medium,2,88.74,0.4901051459669432,0.16267593520618165,0.18257259241503346,-1.4006101627000616,-0.01113218332220968,0.07040701182879174,-0.8627926264108465,-0.15076074091829986,0.05331723136264118,0.5441813641080963
5,7_F_intensity_medium_pitch_high_rate_slow.wav,1,6,7_F_intensity_medium_pitch_high_rate_slow,7,95.67,0.6671263719129762,-0.1340771911270898,0.3285115032586359,-0.9593803545711039,-0.1511669715932403,0.2860271736860021,-0.8461090766196363,0.2860271736860021,0.14558615474003103,0.3337930385796429
6,9_F_intensity_x-soft_pitch_high_rate_medium.wav,1,7,9_F_intensity_x-soft_pitch_high_rate_medium,9,95.67,0.9602330173107726,0.35273423000794984,0.5701324130777784,-1.4042566436355364,0.2159125491545609,0.7175561091186542,-0.32818819753927336,0.1256623546882864,1.013903004776985,0.8206044597146823
7,3_M_intensity_x-soft_pitch_high_rate_medium.wav,1,8,3_M_intensity_x-soft_pitch_high_rate_medium,3,98.21,0.7927352520298935,-0.2741391222410132,-0.134510564644923,-1.1038570363667901,0.09779314700349749,-0.18187019886362332,-0.8627926264108465,-0.1282002113974108,0.3945462733367689,0.31936713042552956
8,1_M_intensity_medium_pitch_medium_rate_slow.wav,1,9,1_M_intensity_medium_pitch_medium_rate_slow,1,79.77,0.11221905515761083,-0.07517536733212014,0.5426694360679299,-0.9749582069970882,-0.809122638944634,-0.3241626287717507,-0.6416248736637549,-0.7223516074648754,-0.16785052138445042,-0.2152101556031508
9,8_M_intensity_x-soft_pitch_medium_rate_slow.wav,1,10,8_M_intensity_x-soft_pitch_medium_rate_slow,8,92.12,0.4793257187483048,-0.20443072838451237,0.8394225624012014,-1.3361607480152105,-0.4479200979265117,-0.05849181754091004,-0.7227578381398159,-0.010725952647269226,-0.07558159800706056,0.1459923854149715
10,9_M_intensity_x-loud_pitch_high_rate_slow.wav,1,11,9_M_intensity_x-loud_pitch_high_rate_slow,9,95.67,0.3859510980056891,-0.1351828884923155,-0.45010434981407044,-1.1961259597441798,-0.34343666112546006,-0.29190122655455625,-1.0109157891420077,-0.2752176767633462,-0.15227266895846608,0.16157023784095584
